user_id,event,value,timestamp
1009649,app_open,0,2025-01-18T15:25:47Z
1002133,restaurant_click,0,2025-01-16T15:36:51Z
1008772,restaurant_click,0,2025-01-17T21:28:34Z
1008934,restaurant_click,0,2025-01-17T17:10:34Z
1009672,app_open,0,2025-01-16T16:52:05Z
1007117,app_open,0,2025-01-14T19:51:44Z
1007139,app_open,0,2025-01-11T04:32:02Z
1004823,app_open,0,2025-01-20T05:52:28Z
1004244,app_open,0,2025-01-18T09:07:19Z
1005222,restaurant_click,0,2025-01-16T11:58:40Z
1008133,app_open,0,2025-01-11T06:24:07Z
1009231,app_open,0,2025-01-14T07:22:33Z
1009629,app_open,0,2025-01-20T18:13:23Z
1006299,restaurant_click,0,2025-01-19T19:10:18Z
1008913,app_open,0,2025-01-13T10:56:19Z
1001543,restaurant_click,0,2025-01-13T21:24:47Z
1007982,app_open,0,2025-01-16T02:11:04Z
1006649,app_open,0,2025-01-14T20:54:32Z
1000057,restaurant_click,0,2025-01-10T12:48:08Z
1004458,app_open,0,2025-01-12T04:49:48Z
1002652,app_open,0,2025-01-10T03:21:02Z
1003313,app_open,0,2025-01-12T22:22:57Z
1002119,restaurant_click,0,2025-01-17T06:20:22Z
1006003,order_placed,29.46,2025-01-18T15:12:08Z
1006501,app_open,0,2025-01-09T20:09:45Z
1007451,restaurant_click,0,2025-01-11T21:15:46Z
1009181,app_open,0,2025-01-12T08:58:37Z
1006340,app_open,0,2025-01-20T02:36:35Z
1003145,app_open,0,2025-01-07T17:04:29Z
1008759,app_open,0,2025-01-15T18:56:51Z
1004636,app_open,0,2025-01-17T20:22:03Z
1007685,restaurant_click,0,2025-01-17T18:17:51Z
1007486,app_open,0,2025-01-11T05:23:34Z
1009490,app_open,0,2025-01-08T01:49:18Z
1009751,app_open,0,2025-01-17T12:02:46Z
1008375,app_open,0,2025-01-15T19:05:57Z
1009640,app_open,0,2025-01-16T16:30:03Z
1009623,app_open,0,2025-01-17T00:34:25Z
1006191,app_open,0,2025-01-17T07:41:50Z
1003435,app_open,0,2025-01-20T22:55:50Z
1004860,restaurant_click,0,2025-01-16T04:14:34Z
1009511,restaurant_click,0,2025-01-18T05:40:07Z
1008872,restaurant_click,0,2025-01-16T06:42:28Z
1006583,app_open,0,2025-01-14T14:43:10Z
1005148,restaurant_click,0,2025-01-18T19:08:36Z
1007839,app_open,0,2025-01-13T15:22:19Z
1008093,restaurant_click,0,2025-01-10T18:28:26Z
1005139,restaurant_click,0,2025-01-19T04:37:20Z
1002531,app_open,0,2025-01-08T09:09:29Z
1007082,app_open,0,2025-01-09T22:04:03Z
1006980,restaurant_click,0,2025-01-12T02:19:56Z
1006507,restaurant_click,0,2025-01-18T23:10:47Z
1006626,restaurant_click,0,2025-01-14T13:30:00Z
1006728,app_open,0,2025-01-11T21:54:47Z
1009784,restaurant_click,0,2025-01-16T03:26:14Z
1007975,app_open,0,2025-01-08T17:49:38Z
1000475,restaurant_click,0,2025-01-18T18:17:05Z
1008210,restaurant_click,0,2025-01-08T23:54:30Z
1004317,restaurant_click,0,2025-01-12T12:45:51Z
1008477,restaurant_click,0,2025-01-20T17:33:10Z
1002551,restaurant_click,0,2025-01-15T04:39:45Z
1007162,restaurant_click,0,2025-01-10T17:42:23Z
1008009,app_open,0,2025-01-15T05:56:52Z
1009378,app_open,0,2025-01-19T14:15:29Z
1009545,order_placed,24.9,2025-01-11T16:07:26Z
1010017,app_open,0,2025-01-11T08:48:50Z
1008332,restaurant_click,0,2025-01-20T01:32:36Z
1000268,restaurant_click,0,2025-01-12T13:20:45Z
1008254,restaurant_click,0,2025-01-15T15:59:51Z
1000857,app_open,0,2025-01-18T16:28:49Z
1007262,restaurant_click,0,2025-01-16T01:44:32Z
1006062,app_open,0,2025-01-13T12:44:07Z
1000398,app_open,0,2025-01-10T14:20:52Z
1008304,app_open,0,2025-01-12T12:41:46Z
1003192,restaurant_click,0,2025-01-09T11:34:58Z
1008428,restaurant_click,0,2025-01-12T11:40:41Z
1007443,app_open,0,2025-01-14T00:52:07Z
1005964,app_open,0,2025-01-08T15:48:07Z
1008507,app_open,0,2025-01-10T09:20:26Z
1008600,restaurant_click,0,2025-01-07T19:33:06Z
1005311,order_placed,43.01,2025-01-15T21:14:39Z
1009369,app_open,0,2025-01-15T05:35:05Z
1003060,app_open,0,2025-01-13T13:29:38Z
1005983,app_open,0,2025-01-15T04:28:21Z
1007667,restaurant_click,0,2025-01-11T13:48:16Z
1004814,app_open,0,2025-01-06T22:53:32Z
1001388,app_open,0,2025-01-09T09:34:21Z
1007710,app_open,0,2025-01-18T13:57:26Z
1002531,restaurant_click,0,2025-01-10T11:23:36Z
1001327,app_open,0,2025-01-19T00:26:06Z
1006290,restaurant_click,0,2025-01-13T10:12:21Z
1009960,app_open,0,2025-01-19T15:23:33Z
1000388,app_open,0,2025-01-10T08:45:42Z
1001121,restaurant_click,0,2025-01-13T08:45:18Z
1005146,order_placed,50.87,2025-01-16T14:16:08Z
1009045,app_open,0,2025-01-18T05:34:20Z
1005793,app_open,0,2025-01-14T01:57:36Z
1007164,app_open,0,2025-01-08T02:12:42Z
1009489,app_open,0,2025-01-17T17:35:55Z
1004547,app_open,0,2025-01-08T16:41:38Z
1000708,app_open,0,2025-01-19T06:34:42Z
1005215,app_open,0,2025-01-15T03:36:38Z
1003099,app_open,0,2025-01-10T02:59:45Z
1006473,restaurant_click,0,2025-01-19T14:47:30Z
1006470,app_open,0,2025-01-18T11:11:28Z
1009503,app_open,0,2025-01-18T01:43:21Z
1000905,app_open,0,2025-01-11T19:31:59Z
1000317,app_open,0,2025-01-18T07:40:00Z
1001571,restaurant_click,0,2025-01-18T20:35:51Z
1007446,app_open,0,2025-01-07T05:21:07Z
1000591,app_open,0,2025-01-17T15:00:47Z
1004421,app_open,0,2025-01-14T10:37:32Z
1006364,app_open,0,2025-01-11T18:48:00Z
1005184,app_open,0,2025-01-17T03:48:43Z
1006841,app_open,0,2025-01-10T19:23:03Z
1002137,app_open,0,2025-01-09T01:23:49Z
1007485,app_open,0,2025-01-11T02:01:15Z
1009294,app_open,0,2025-01-16T08:25:38Z
1000305,app_open,0,2025-01-16T23:34:27Z
1004828,restaurant_click,0,2025-01-14T00:22:55Z
1004769,app_open,0,2025-01-08T05:19:20Z
1005179,app_open,0,2025-01-07T17:05:12Z
1008386,restaurant_click,0,2025-01-18T03:29:46Z
1005339,restaurant_click,0,2025-01-17T10:20:10Z
1001087,restaurant_click,0,2025-01-19T23:52:25Z
1007758,restaurant_click,0,2025-01-16T06:41:55Z
1006993,app_open,0,2025-01-10T09:40:19Z
1001710,app_open,0,2025-01-08T04:16:16Z
1002940,restaurant_click,0,2025-01-15T01:10:23Z
1005042,app_open,0,2025-01-13T08:57:08Z
1004962,restaurant_click,0,2025-01-16T20:00:35Z
1007446,app_open,0,2025-01-14T07:21:11Z
1008214,app_open,0,2025-01-15T06:12:00Z
1003855,app_open,0,2025-01-19T20:02:13Z
1004465,app_open,0,2025-01-20T01:23:20Z
1006961,restaurant_click,0,2025-01-06T19:55:21Z
1006586,restaurant_click,0,2025-01-12T01:49:11Z
1006051,app_open,0,2025-01-08T14:51:01Z
1010095,order_placed,46.98,2025-01-07T09:23:03Z
1006908,app_open,0,2025-01-14T07:26:03Z
1005546,restaurant_click,0,2025-01-09T12:13:10Z
1003805,app_open,0,2025-01-07T06:47:47Z
1009419,restaurant_click,0,2025-01-09T22:43:57Z
1008095,app_open,0,2025-01-10T23:10:25Z
1007076,restaurant_click,0,2025-01-18T23:01:06Z
1007784,app_open,0,2025-01-15T05:23:23Z
1009243,app_open,0,2025-01-20T04:08:41Z
1003546,app_open,0,2025-01-07T07:12:30Z
1000370,order_placed,62.8,2025-01-09T03:42:10Z
1002297,order_cancelled,0,2025-01-19T18:03:53Z
1008840,restaurant_click,0,2025-01-07T05:59:25Z
1002957,app_open,0,2025-01-19T17:17:30Z
1007367,app_open,0,2025-01-17T11:55:12Z
1007687,app_open,0,2025-01-11T13:34:56Z
1001855,app_open,0,2025-01-10T14:59:56Z
1004882,app_open,0,2025-01-14T21:54:03Z
1000799,app_open,0,2025-01-14T06:22:25Z
1008650,app_open,0,2025-01-16T06:33:46Z
1006949,app_open,0,2025-01-12T22:43:26Z
1004534,app_open,0,2025-01-11T07:43:03Z
1007882,restaurant_click,0,2025-01-16T13:11:00Z
1001130,app_open,0,2025-01-19T08:06:56Z
1000856,app_open,0,2025-01-16T10:54:10Z
1002506,restaurant_click,0,2025-01-07T11:35:16Z
1006462,restaurant_click,0,2025-01-08T18:01:43Z
1004356,restaurant_click,0,2025-01-12T06:48:34Z
1009510,restaurant_click,0,2025-01-20T20:01:37Z
1004087,app_open,0,2025-01-13T07:56:28Z
1008656,restaurant_click,0,2025-01-10T03:54:17Z
1009224,restaurant_click,0,2025-01-16T10:14:59Z
1000409,app_open,0,2025-01-16T02:22:42Z
1007093,app_open,0,2025-01-09T14:48:52Z
1000601,app_open,0,2025-01-10T16:25:55Z
1001599,restaurant_click,0,2025-01-08T05:46:03Z
1007293,app_open,0,2025-01-10T10:06:47Z
1000399,app_open,0,2025-01-08T22:35:33Z
1006711,restaurant_click,0,2025-01-06T15:13:49Z
1000192,restaurant_click,0,2025-01-16T18:10:45Z
1005758,restaurant_click,0,2025-01-08T16:13:42Z
1008624,app_open,0,2025-01-15T15:35:08Z
1006345,app_open,0,2025-01-20T20:50:22Z
1003523,app_open,0,2025-01-16T21:33:33Z
1007391,app_open,0,2025-01-16T17:56:55Z
1000199,restaurant_click,0,2025-01-16T12:45:19Z
1005647,restaurant_click,0,2025-01-11T00:38:52Z
1002803,restaurant_click,0,2025-01-19T03:23:51Z
1001773,restaurant_click,0,2025-01-09T01:26:33Z
1008239,app_open,0,2025-01-11T21:26:30Z
1008543,restaurant_click,0,2025-01-14T18:34:28Z
1002994,restaurant_click,0,2025-01-17T01:08:27Z
1000571,restaurant_click,0,2025-01-07T08:49:13Z
1009211,restaurant_click,0,2025-01-19T16:59:31Z
1009761,restaurant_click,0,2025-01-11T20:59:19Z
1008026,app_open,0,2025-01-11T13:33:10Z
1000613,app_open,0,2025-01-09T15:21:04Z
1000582,restaurant_click,0,2025-01-10T14:20:18Z
1003216,app_open,0,2025-01-13T03:57:57Z
1005961,restaurant_click,0,2025-01-10T22:15:50Z
1005326,app_open,0,2025-01-13T18:00:50Z
1003822,app_open,0,2025-01-19T23:19:56Z
1009036,app_open,0,2025-01-20T04:46:04Z
1007533,app_open,0,2025-01-19T13:41:12Z
1006601,restaurant_click,0,2025-01-15T01:02:04Z
1006984,restaurant_click,0,2025-01-20T16:02:34Z
1007417,app_open,0,2025-01-20T23:02:07Z
1004462,app_open,0,2025-01-09T21:07:19Z
1002592,app_open,0,2025-01-17T23:14:49Z
1009064,app_open,0,2025-01-13T18:16:21Z
1001240,app_open,0,2025-01-08T18:51:22Z
1005054,app_open,0,2025-01-08T13:35:20Z
1002956,app_open,0,2025-01-11T01:41:20Z
1001031,app_open,0,2025-01-13T18:46:21Z
1002422,order_placed,32.21,2025-01-16T06:51:19Z
1006600,app_open,0,2025-01-09T07:32:34Z
1006052,app_open,0,2025-01-07T13:56:52Z
1001220,restaurant_click,0,2025-01-10T09:25:27Z
1005239,app_open,0,2025-01-16T13:19:13Z
1006763,restaurant_click,0,2025-01-14T21:50:47Z
1002537,app_open,0,2025-01-11T08:50:24Z
1009431,order_placed,65.5,2025-01-16T22:16:14Z
1005368,restaurant_click,0,2025-01-11T00:50:31Z
1009768,restaurant_click,0,2025-01-11T05:07:40Z
1005461,restaurant_click,0,2025-01-14T20:45:25Z
1009914,app_open,0,2025-01-17T00:34:40Z
1009290,app_open,0,2025-01-10T12:12:37Z
1001588,restaurant_click,0,2025-01-18T17:10:57Z
1006211,app_open,0,2025-01-20T20:00:50Z
1007888,app_open,0,2025-01-12T07:29:57Z
1009168,app_open,0,2025-01-19T08:58:01Z
1004646,restaurant_click,0,2025-01-20T21:17:10Z
1004319,app_open,0,2025-01-13T01:48:38Z
1000594,restaurant_click,0,2025-01-20T04:56:57Z
1008796,app_open,0,2025-01-18T01:24:39Z
1007468,restaurant_click,0,2025-01-11T12:22:47Z
1001341,app_open,0,2025-01-14T12:58:30Z
1010026,app_open,0,2025-01-13T01:50:36Z
1002995,app_open,0,2025-01-18T10:22:04Z
1009866,restaurant_click,0,2025-01-20T08:19:48Z
1008773,app_open,0,2025-01-11T04:27:27Z
1006825,restaurant_click,0,2025-01-16T18:37:29Z
1008811,restaurant_click,0,2025-01-15T01:56:18Z
1000215,app_open,0,2025-01-20T04:45:47Z
1000122,app_open,0,2025-01-20T22:43:44Z
1002066,app_open,0,2025-01-11T19:03:43Z
1001977,app_open,0,2025-01-16T03:26:30Z
1004090,restaurant_click,0,2025-01-09T01:19:24Z
1003240,restaurant_click,0,2025-01-17T09:32:12Z
1000069,app_open,0,2025-01-12T04:48:23Z
1006395,restaurant_click,0,2025-01-19T01:36:48Z
1009949,app_open,0,2025-01-17T14:29:33Z
1009234,order_placed,21.18,2025-01-12T01:33:47Z
1006309,app_open,0,2025-01-13T06:17:23Z
1006284,restaurant_click,0,2025-01-07T12:35:42Z
1005689,restaurant_click,0,2025-01-13T06:04:43Z
1003947,order_placed,31.4,2025-01-16T23:29:04Z
1003893,app_open,0,2025-01-19T11:34:15Z
1002960,restaurant_click,0,2025-01-06T17:53:52Z
1004307,restaurant_click,0,2025-01-12T22:59:20Z
1009777,app_open,0,2025-01-11T11:28:42Z
1008253,restaurant_click,0,2025-01-20T03:49:30Z
1006469,app_open,0,2025-01-13T01:27:40Z
1002778,restaurant_click,0,2025-01-12T21:41:10Z
1004569,app_open,0,2025-01-10T19:28:01Z
1004952,app_open,0,2025-01-17T05:35:12Z
1003452,app_open,0,2025-01-16T01:26:05Z
1002702,app_open,0,2025-01-11T06:49:24Z
1000495,app_open,0,2025-01-17T22:43:45Z
1006724,app_open,0,2025-01-20T15:54:20Z
1006653,app_open,0,2025-01-15T13:03:30Z
1009669,app_open,0,2025-01-10T13:49:45Z
1000618,restaurant_click,0,2025-01-14T21:20:26Z
1003416,restaurant_click,0,2025-01-17T22:38:52Z
1000437,app_open,0,2025-01-10T01:12:18Z
1007030,restaurant_click,0,2025-01-14T08:19:25Z
1004954,app_open,0,2025-01-18T18:02:13Z
1004633,restaurant_click,0,2025-01-16T03:39:53Z
1000383,restaurant_click,0,2025-01-11T04:29:13Z
1002663,restaurant_click,0,2025-01-19T11:28:11Z
1002612,restaurant_click,0,2025-01-16T13:15:49Z
1004478,restaurant_click,0,2025-01-17T05:50:49Z
1004481,app_open,0,2025-01-19T06:39:40Z
1003705,app_open,0,2025-01-09T02:15:29Z
1004092,app_open,0,2025-01-18T20:37:33Z
1004823,app_open,0,2025-01-19T18:21:21Z
1009076,app_open,0,2025-01-14T04:58:44Z
1003966,app_open,0,2025-01-17T04:45:32Z
1006485,restaurant_click,0,2025-01-17T12:59:55Z
1006108,app_open,0,2025-01-12T22:05:14Z
1001429,app_open,0,2025-01-11T10:37:34Z
1000021,restaurant_click,0,2025-01-19T22:24:05Z
1007139,restaurant_click,0,2025-01-12T16:07:43Z
1002520,app_open,0,2025-01-12T23:32:37Z
1005163,app_open,0,2025-01-09T18:51:57Z
1005204,restaurant_click,0,2025-01-07T17:20:08Z
1004882,app_open,0,2025-01-13T02:04:58Z
1004818,app_open,0,2025-01-12T13:45:35Z
1007607,restaurant_click,0,2025-01-09T04:23:24Z
1000126,app_open,0,2025-01-09T01:34:16Z
1007540,app_open,0,2025-01-11T22:35:34Z
1000883,restaurant_click,0,2025-01-11T06:07:47Z
1007818,app_open,0,2025-01-08T05:41:29Z
1006017,app_open,0,2025-01-09T01:03:48Z
1009989,restaurant_click,0,2025-01-09T01:43:57Z
1005020,app_open,0,2025-01-14T19:52:44Z
1001997,app_open,0,2025-01-14T21:32:22Z
1001294,restaurant_click,0,2025-01-19T00:01:46Z
1003055,restaurant_click,0,2025-01-19T13:16:38Z
1006005,app_open,0,2025-01-11T08:30:58Z
1004388,app_open,0,2025-01-06T23:39:45Z
1001118,app_open,0,2025-01-11T14:49:46Z
1000404,app_open,0,2025-01-10T11:18:54Z
1006131,app_open,0,2025-01-07T23:52:22Z
1004508,app_open,0,2025-01-14T09:15:38Z
1005471,app_open,0,2025-01-15T01:20:59Z
1009760,app_open,0,2025-01-18T07:19:11Z
1004321,app_open,0,2025-01-13T18:42:57Z
1009178,app_open,0,2025-01-10T17:42:58Z
1003114,restaurant_click,0,2025-01-07T10:48:22Z
1006788,restaurant_click,0,2025-01-10T04:36:23Z
1003801,restaurant_click,0,2025-01-19T10:47:18Z
1008691,restaurant_click,0,2025-01-10T16:15:50Z
1008193,restaurant_click,0,2025-01-10T01:33:35Z
1007862,restaurant_click,0,2025-01-13T20:02:29Z
1000195,order_placed,31.62,2025-01-12T12:42:54Z
1001880,app_open,0,2025-01-08T22:54:37Z
1007781,restaurant_click,0,2025-01-12T08:46:54Z
1007292,restaurant_click,0,2025-01-19T04:33:09Z
1006559,app_open,0,2025-01-18T00:48:43Z
1004942,restaurant_click,0,2025-01-19T01:00:01Z
1002306,app_open,0,2025-01-13T16:28:58Z
1000810,restaurant_click,0,2025-01-15T02:33:03Z
1008870,restaurant_click,0,2025-01-11T04:29:32Z
1000337,restaurant_click,0,2025-01-14T18:32:04Z
1006387,restaurant_click,0,2025-01-17T14:06:20Z
1002919,app_open,0,2025-01-10T18:22:44Z
1008568,order_placed,47.04,2025-01-16T09:25:15Z
1009276,app_open,0,2025-01-12T22:15:54Z
1001668,app_open,0,2025-01-08T04:29:03Z
1003607,app_open,0,2025-01-16T19:26:07Z
1009597,app_open,0,2025-01-15T01:20:31Z
1008253,restaurant_click,0,2025-01-19T22:12:42Z
1003332,app_open,0,2025-01-14T05:30:36Z
1009022,restaurant_click,0,2025-01-12T16:58:34Z
1009554,app_open,0,2025-01-09T07:10:54Z
1007498,app_open,0,2025-01-07T14:28:58Z
1001560,restaurant_click,0,2025-01-16T05:29:50Z
1006873,restaurant_click,0,2025-01-08T23:46:50Z
1006409,app_open,0,2025-01-13T23:00:55Z
1003720,app_open,0,2025-01-09T17:06:01Z
1005351,restaurant_click,0,2025-01-11T13:46:36Z
1009168,order_placed,40.05,2025-01-11T06:38:17Z
1004018,restaurant_click,0,2025-01-10T06:12:12Z
1009597,app_open,0,2025-01-10T07:25:42Z
1005808,restaurant_click,0,2025-01-19T20:16:11Z
1009625,app_open,0,2025-01-15T19:18:04Z
1009300,order_placed,32.32,2025-01-18T19:33:24Z
1000878,app_open,0,2025-01-16T09:22:23Z
1006582,restaurant_click,0,2025-01-12T12:25:16Z
1000546,restaurant_click,0,2025-01-17T12:08:36Z
1005597,restaurant_click,0,2025-01-20T23:21:41Z
1004729,app_open,0,2025-01-17T12:29:28Z
1007491,restaurant_click,0,2025-01-08T11:53:48Z
1004237,restaurant_click,0,2025-01-08T20:51:23Z
1007049,restaurant_click,0,2025-01-15T18:14:28Z
1001928,app_open,0,2025-01-17T12:32:45Z
1007485,app_open,0,2025-01-13T06:22:37Z
1002599,app_open,0,2025-01-13T08:39:36Z
1007857,app_open,0,2025-01-06T01:01:02Z
1007124,app_open,0,2025-01-08T14:06:26Z
1009868,app_open,0,2025-01-07T20:52:48Z
1005402,restaurant_click,0,2025-01-09T23:18:28Z
1005021,app_open,0,2025-01-07T16:29:45Z
1002823,restaurant_click,0,2025-01-09T10:46:31Z
1009047,app_open,0,2025-01-09T04:05:40Z
1005625,order_placed,56.59,2025-01-18T00:17:27Z
1009229,restaurant_click,0,2025-01-18T19:35:03Z
1008678,app_open,0,2025-01-15T02:59:20Z
1003669,app_open,0,2025-01-10T16:38:07Z
1009822,order_placed,64.77,2025-01-19T07:46:08Z
1003849,app_open,0,2025-01-15T03:56:19Z
1006521,app_open,0,2025-01-20T19:22:10Z
1004431,app_open,0,2025-01-12T20:59:26Z
1001344,app_open,0,2025-01-19T12:42:46Z
1001965,app_open,0,2025-01-19T13:56:32Z
1000431,app_open,0,2025-01-08T07:53:26Z
1008456,app_open,0,2025-01-12T14:52:02Z
1000802,app_open,0,2025-01-18T03:36:35Z
1004213,app_open,0,2025-01-18T13:12:18Z
1009882,restaurant_click,0,2025-01-17T02:13:54Z
1000246,restaurant_click,0,2025-01-15T01:14:13Z
1000291,restaurant_click,0,2025-01-12T13:39:43Z
1006782,restaurant_click,0,2025-01-10T11:06:17Z
1001036,restaurant_click,0,2025-01-15T21:13:37Z
1004954,restaurant_click,0,2025-01-15T15:04:44Z
1003369,restaurant_click,0,2025-01-06T07:19:35Z
1001090,app_open,0,2025-01-17T14:43:39Z
1009804,app_open,0,2025-01-16T10:50:08Z
1003911,restaurant_click,0,2025-01-12T18:18:22Z
1007172,app_open,0,2025-01-13T23:01:40Z
1000803,app_open,0,2025-01-11T01:15:28Z
1009250,app_open,0,2025-01-11T03:48:04Z
1003199,app_open,0,2025-01-12T18:07:31Z
1006205,restaurant_click,0,2025-01-14T06:21:02Z
1006107,app_open,0,2025-01-20T03:04:23Z
1000874,restaurant_click,0,2025-01-09T16:41:38Z
1009426,app_open,0,2025-01-09T11:59:51Z
1008328,restaurant_click,0,2025-01-19T18:29:58Z
1009425,app_open,0,2025-01-09T00:53:46Z
1000259,restaurant_click,0,2025-01-18T10:44:38Z
1006896,restaurant_click,0,2025-01-11T08:10:07Z
1001406,app_open,0,2025-01-09T22:26:48Z
1004456,app_open,0,2025-01-18T04:57:48Z
1006836,app_open,0,2025-01-20T22:52:31Z
1000359,app_open,0,2025-01-13T17:59:17Z
1003686,app_open,0,2025-01-17T04:33:21Z
1004108,app_open,0,2025-01-19T01:48:50Z
1003187,restaurant_click,0,2025-01-19T15:50:08Z
1009244,order_placed,45.01,2025-01-09T03:08:12Z
1003496,restaurant_click,0,2025-01-13T21:27:02Z
1008422,order_placed,42.78,2025-01-14T02:36:58Z
1000592,app_open,0,2025-01-12T21:38:33Z
1004047,app_open,0,2025-01-17T06:03:20Z
1005383,app_open,0,2025-01-14T16:14:36Z
1007479,restaurant_click,0,2025-01-20T03:18:58Z
1006446,restaurant_click,0,2025-01-09T06:25:16Z
1001582,app_open,0,2025-01-09T11:52:42Z
1004031,restaurant_click,0,2025-01-09T16:39:33Z
1006218,app_open,0,2025-01-20T18:53:30Z
1005344,app_open,0,2025-01-10T05:57:26Z
1002014,app_open,0,2025-01-09T07:59:21Z
1001111,app_open,0,2025-01-09T00:01:42Z
1000920,app_open,0,2025-01-08T07:21:00Z
1002604,restaurant_click,0,2025-01-07T07:37:07Z
1007756,restaurant_click,0,2025-01-14T05:14:56Z
1009797,app_open,0,2025-01-20T21:07:32Z
1007730,app_open,0,2025-01-11T16:52:58Z
1007935,restaurant_click,0,2025-01-09T15:49:06Z
1004308,app_open,0,2025-01-15T14:46:08Z
1000301,app_open,0,2025-01-10T11:14:16Z
1003595,app_open,0,2025-01-08T04:44:03Z
1001261,app_open,0,2025-01-06T13:45:00Z
1009064,app_open,0,2025-01-13T03:39:45Z
1004925,app_open,0,2025-01-07T21:36:32Z
1000177,app_open,0,2025-01-09T20:55:04Z
1001795,app_open,0,2025-01-19T07:26:20Z
1001075,restaurant_click,0,2025-01-08T22:13:19Z
1006216,app_open,0,2025-01-09T21:45:01Z
1005356,restaurant_click,0,2025-01-11T07:58:48Z
1000092,restaurant_click,0,2025-01-11T10:39:57Z
1006096,app_open,0,2025-01-12T04:28:39Z
1006413,app_open,0,2025-01-08T00:35:22Z
